,"activity, %"
ARHGAP22,46
Actin_BR,0
Actin_ST,47
Arp2_3,0
CP,49
Cdc42,50
Cofilin,9
Coronin,14
Cortactin,0
Dia1,25
Dia2,50
Ena_Vasp,98
IRSp53_Cdc42,50
IRSp53_Rac1,0
LIMK,86
NET1,50
PAK,50
PIP2,51
PKD,46
Profilin,51
ROCK,46
ROS,0
Rac1,0
RhoA,50
SSH,14
Thymosin,48
WASP,51
WAVE,0
