,"activity, %"
Actin_BR,72
Actin_ST,0
Arp2_3,72
CP,50
Cdc42,46
Cofilin,69
Coronin,55
Cortactin,50
Dia1,25
Dia2,100
Ena_Vasp,90
IRSp53_Cdc42,46
IRSp53_Rac1,50
LIMK,0
PAK,73
PIP2,50
PKD,45
Profilin,0
ROCK,45
Rac1,50
RhoA,50
SSH,55
Thymosin,22
UPSTREAM,50
WASP,78
WAVE,100
