,"activity, %"
ARHGAP22,0
Actin_BR,26
Actin_ST,27
Arp2_3,26
CP,49
Cdc42,50
Cofilin,35
Coronin,25
Cortactin,0
Dia1,0
Dia2,0
Ena_Vasp,66
IRSp53_Cdc42,50
IRSp53_Rac1,0
LIMK,37
NET1,50
PAK,50
PIP2,51
PKD,0
Profilin,41
ROCK,0
ROS,0
Rac1,0
RhoA,0
SSH,25
Thymosin,41
WASP,53
WAVE,0
