,"activity, %"
ARHGAP22,22
Actin_BR,59
Actin_ST,80
Arp2_3,59
CP,51
Cdc42,48
Cofilin,61
Coronin,63
Cortactin,59
Dia1,11
Dia2,82
Ena_Vasp,99
IRSp53_Cdc42,48
IRSp53_Rac1,0
LIMK,35
NET1,36
PAK,64
PIP2,49
PKD,22
Profilin,86
ROCK,22
ROS,59
Rac1,59
RhoA,24
SSH,63
Thymosin,0
WASP,86
WAVE,59
