,"activity, %"
Actin_BR,57
Actin_ST,5
Arp2_3,57
CP,84
Cdc42,48
Cofilin,30
Coronin,21
Cortactin,30
Dia1,12
Dia2,0
Ena_Vasp,0
IRSp53,56
LIMK,79
PAK,99
PIP2,45
PKD,70
Profilin,63
ROCK,70
ROCK_,70
Rac1,30
RhoA,71
SSH,21
Thymosin,43
WASP,57
WAVE,30
