,"activity, %"
Actin_BR,75
Actin_ST,90
Arp2_3,75
CP,52
Cdc42,51
Cofilin,51
Coronin,0
Cortactin,50
Dia1,0
Dia2,100
Ena_Vasp,91
IRSp53_Cdc42,51
IRSp53_Rac1,50
LIMK,50
PAK,75
PIP2,48
PKD,50
Profilin,94
ROCK,50
Rac1,50
RhoA,50
SSH,50
Thymosin,25
UPSTREAM,50
WASP,75
WAVE,100
