,"activity, %"
ARHGAP22,79
Actin_BR,36
Actin_ST,60
Arp2_3,36
CP,52
Cdc42,50
Cofilin,30
Coronin,14
Cortactin,0
Dia1,38
Dia2,92
Ena_Vasp,97
IRSp53_Cdc42,50
IRSp53_Rac1,0
LIMK,86
NET1,47
PAK,53
PIP2,47
PKD,79
Profilin,63
ROCK,79
ROS,16
Rac1,16
RhoA,84
SSH,14
Thymosin,44
WASP,54
WAVE,16
