,"activity, %"
Actin_BR,65
Actin_ST,97
Arp2_3,65
CP,0
Cdc42,48
Cofilin,54
Coronin,56
Cortactin,50
Dia1,50
Dia2,100
Ena_Vasp,89
IRSp53_Cdc42,48
IRSp53_Rac1,50
LIMK,44
PAK,74
PIP2,51
PKD,44
Profilin,97
ROCK,44
Rac1,50
RhoA,50
SSH,56
Thymosin,26
UPSTREAM,50
WASP,74
WAVE,100
