,"activity, %"
Actin_BR,52
Actin_ST,91
Arp2_3,52
CP,0
Cdc42,51
Cofilin,34
Coronin,20
Cortactin,0
Dia1,71
Dia2,87
Ena_Vasp,100
IRSp53,57
LIMK,80
PAK,99
PIP2,52
PKD,70
Profilin,91
ROCK,70
ROCK_,70
Rac1,30
RhoA,71
SSH,20
Thymosin,40
WASP,60
WAVE,30
