,"activity, %"
ARHGAP22,75
Actin_BR,42
Actin_ST,0
Arp2_3,42
CP,51
Cdc42,48
Cofilin,29
Coronin,17
Cortactin,21
Dia1,37
Dia2,93
Ena_Vasp,98
IRSp53_Cdc42,48
IRSp53_Rac1,22
LIMK,82
NET1,47
PAK,52
PIP2,49
PKD,75
Profilin,0
ROCK,75
ROS,22
Rac1,22
RhoA,79
SSH,17
Thymosin,44
WASP,55
WAVE,0
