,"activity, %"
ARHGAP22,91
Actin_BR,0
Actin_ST,45
Arp2_3,0
CP,50
Cdc42,0
Cofilin,8
Coronin,9
Cortactin,0
Dia1,50
Dia2,100
Ena_Vasp,95
IRSp53_Cdc42,0
IRSp53_Rac1,0
LIMK,91
NET1,100
PAK,0
PIP2,50
PKD,91
Profilin,45
ROCK,91
ROS,0
Rac1,0
RhoA,100
SSH,9
Thymosin,62
WASP,33
WAVE,0
