,"activity, %"
ARHGAP22,91
Actin_BR,0
Actin_ST,98
Arp2_3,0
CP,0
Cdc42,0
Cofilin,4
Coronin,7
Cortactin,4
Dia1,95
Dia2,95
Ena_Vasp,96
IRSp53_Cdc42,0
IRSp53_Rac1,5
LIMK,91
NET1,94
PAK,5
PIP2,50
PKD,91
Profilin,98
ROCK,91
ROS,5
Rac1,5
RhoA,95
SSH,7
Thymosin,63
WASP,35
WAVE,6
