,"activity, %"
Actin_BR,75
Actin_ST,0
Arp2_3,75
CP,54
Cdc42,51
Cofilin,62
Coronin,65
Cortactin,50
Dia1,21
Dia2,100
Ena_Vasp,87
IRSp53_Cdc42,51
IRSp53_Rac1,50
LIMK,18
PAK,76
PIP2,49
PKD,0
Profilin,0
ROCK,0
Rac1,50
RhoA,50
SSH,65
Thymosin,24
UPSTREAM,50
WASP,76
WAVE,100
