,"activity, %"
ARHGAP22,20
Actin_BR,64
Actin_ST,0
Arp2_3,64
CP,52
Cdc42,50
Cofilin,60
Coronin,65
Cortactin,64
Dia1,9
Dia2,86
Ena_Vasp,92
IRSp53_Cdc42,50
IRSp53_Rac1,64
LIMK,34
NET1,35
PAK,65
PIP2,49
PKD,20
Profilin,0
ROCK,20
ROS,64
Rac1,64
RhoA,23
SSH,65
Thymosin,25
WASP,72
WAVE,76
