,"activity, %"
ARHGAP22,0
Actin_BR,38
Actin_ST,23
Arp2_3,38
CP,60
Cdc42,50
Cofilin,61
Coronin,90
Cortactin,38
Dia1,6
Dia2,56
Ena_Vasp,50
IRSp53_Cdc42,50
IRSp53_Rac1,38
LIMK,5
NET1,33
PAK,67
PIP2,50
PKD,0
Profilin,54
ROCK,0
ROS,38
Rac1,38
RhoA,19
SSH,90
Thymosin,39
WASP,0
WAVE,65
