,"activity, %"
ARHGAP22,65
Actin_BR,0
Actin_ST,86
Arp2_3,0
CP,0
Cdc42,51
Cofilin,0
Coronin,15
Cortactin,28
Dia1,72
Dia2,86
Ena_Vasp,88
IRSp53_Cdc42,51
IRSp53_Rac1,28
LIMK,85
NET1,100
PAK,0
PIP2,49
PKD,65
Profilin,90
ROCK,65
ROS,28
Rac1,28
RhoA,72
SSH,15
Thymosin,53
WASP,47
WAVE,52
