,"activity, %"
ARHGAP22,20
Actin_BR,61
Actin_ST,0
Arp2_3,61
CP,30
Cdc42,49
Cofilin,57
Coronin,62
Cortactin,61
Dia1,22
Dia2,71
Ena_Vasp,89
IRSp53_Cdc42,49
IRSp53_Rac1,61
LIMK,34
NET1,35
PAK,65
PIP2,53
PKD,20
Profilin,0
ROCK,20
ROS,61
Rac1,61
RhoA,22
SSH,62
Thymosin,27
WASP,71
WAVE,0
