,"activity, %"
ARHGAP22,25
Actin_BR,8
Actin_ST,32
Arp2_3,8
CP,8
Cdc42,49
Cofilin,28
Coronin,42
Cortactin,0
Dia1,28
Dia2,78
Ena_Vasp,74
IRSp53_Cdc42,49
IRSp53_Rac1,16
LIMK,52
NET1,38
PAK,61
PIP2,47
PKD,25
Profilin,42
ROCK,25
ROS,16
Rac1,16
RhoA,28
SSH,42
Thymosin,71
WASP,0
WAVE,30
