,"activity, %"
ARHGAP22,90
Actin_BR,3
Actin_ST,3
Arp2_3,3
CP,3
Cdc42,51
Cofilin,6
Coronin,10
Cortactin,3
Dia1,0
Dia2,100
Ena_Vasp,96
IRSp53_Cdc42,51
IRSp53_Rac1,3
LIMK,90
NET1,48
PAK,52
PIP2,48
PKD,90
Profilin,5
ROCK,90
ROS,3
Rac1,3
RhoA,98
SSH,10
Thymosin,94
WASP,0
WAVE,5
