,"activity, %"
Actin_BR,62
Actin_ST,0
Arp2_3,62
CP,50
Cdc42,51
Cofilin,0
Coronin,23
Cortactin,33
Dia1,34
Dia2,87
Ena_Vasp,100
IRSp53,60
LIMK,77
PAK,99
PIP2,50
PKD,67
Profilin,0
ROCK,67
ROCK_,67
Rac1,33
RhoA,68
SSH,23
Thymosin,48
WASP,52
WAVE,33
