,"activity, %"
Actin_BR,75
Actin_ST,89
Arp2_3,75
CP,48
Cdc42,50
Cofilin,88
Coronin,55
Cortactin,0
Dia1,26
Dia2,100
Ena_Vasp,89
IRSp53_Cdc42,50
IRSp53_Rac1,50
LIMK,45
PAK,75
PIP2,52
PKD,45
Profilin,100
ROCK,45
Rac1,50
RhoA,50
SSH,55
Thymosin,0
UPSTREAM,50
WASP,89
WAVE,100
