,"activity, %"
Actin_BR,0
Actin_ST,78
Arp2_3,0
CP,49
Cdc42,49
Cofilin,5
Coronin,10
Cortactin,10
Dia1,51
Dia2,100
Ena_Vasp,100
IRSp53,54
LIMK,90
PAK,0
PIP2,51
PKD,90
Profilin,78
ROCK,90
ROCK_,90
Rac1,10
RhoA,100
SSH,10
Thymosin,0
WASP,78
WAVE,10
