,"activity, %"
ARHGAP22,0
Actin_BR,73
Actin_ST,74
Arp2_3,73
CP,57
Cdc42,49
Cofilin,66
Coronin,0
Cortactin,73
Dia1,3
Dia2,87
Ena_Vasp,82
IRSp53_Cdc42,49
IRSp53_Rac1,73
LIMK,1
NET1,26
PAK,74
PIP2,49
PKD,0
Profilin,83
ROCK,0
ROS,73
Rac1,73
RhoA,13
SSH,73
Thymosin,23
WASP,73
WAVE,86
