,"activity, %"
Actin_BR,0
Actin_ST,58
Arp2_3,0
CP,49
Cdc42,52
Cofilin,5
Coronin,15
Cortactin,23
Dia1,39
Dia2,87
Ena_Vasp,99
IRSp53,55
LIMK,85
PAK,98
PIP2,51
PKD,74
Profilin,59
ROCK,74
ROCK_,74
Rac1,23
RhoA,78
SSH,15
Thymosin,47
WASP,53
WAVE,0
