,"activity, %"
ARHGAP22,0
Actin_BR,68
Actin_ST,53
Arp2_3,68
CP,32
Cdc42,51
Cofilin,0
Coronin,100
Cortactin,81
Dia1,21
Dia2,71
Ena_Vasp,72
IRSp53_Cdc42,51
IRSp53_Rac1,81
LIMK,0
NET1,12
PAK,88
PIP2,49
PKD,0
Profilin,97
ROCK,0
ROS,81
Rac1,81
RhoA,27
SSH,100
Thymosin,45
WASP,55
WAVE,94
