,"activity, %"
ARHGAP22,90
Actin_BR,0
Actin_ST,76
Arp2_3,0
CP,49
Cdc42,51
Cofilin,5
Coronin,10
Cortactin,5
Dia1,51
Dia2,100
Ena_Vasp,98
IRSp53_Cdc42,51
IRSp53_Rac1,5
LIMK,90
NET1,100
PAK,0
PIP2,51
PKD,90
Profilin,76
ROCK,90
ROS,5
Rac1,5
RhoA,100
SSH,10
Thymosin,0
WASP,76
WAVE,5
