,"activity, %"
ARHGAP22,8
Actin_BR,69
Actin_ST,53
Arp2_3,69
CP,37
Cdc42,52
Cofilin,83
Coronin,93
Cortactin,69
Dia1,16
Dia2,68
Ena_Vasp,88
IRSp53_Cdc42,52
IRSp53_Rac1,69
LIMK,6
NET1,27
PAK,73
PIP2,49
PKD,0
Profilin,91
ROCK,8
ROS,69
Rac1,69
RhoA,16
SSH,93
Thymosin,8
WASP,86
WAVE,81
