,"activity, %"
ARHGAP22,92
Actin_BR,0
Actin_ST,0
Arp2_3,0
CP,0
Cdc42,50
Cofilin,4
Coronin,8
Cortactin,8
Dia1,100
Dia2,100
Ena_Vasp,99
IRSp53_Cdc42,50
IRSp53_Rac1,8
LIMK,92
NET1,100
PAK,0
PIP2,51
PKD,92
Profilin,0
ROCK,92
ROS,8
Rac1,8
RhoA,100
SSH,8
Thymosin,46
WASP,54
WAVE,8
