,"activity, %"
ARHGAP22,31
Actin_BR,0
Actin_ST,90
Arp2_3,0
CP,0
Cdc42,52
Cofilin,47
Coronin,74
Cortactin,32
Dia1,63
Dia2,85
Ena_Vasp,72
IRSp53_Cdc42,52
IRSp53_Rac1,32
LIMK,19
NET1,31
PAK,61
PIP2,44
PKD,0
Profilin,90
ROCK,31
ROS,32
Rac1,32
RhoA,63
SSH,74
Thymosin,24
WASP,62
WAVE,43
