,"activity, %"
ARHGAP22,92
Actin_BR,0
Actin_ST,64
Arp2_3,0
CP,50
Cdc42,51
Cofilin,7
Coronin,8
Cortactin,0
Dia1,50
Dia2,100
Ena_Vasp,98
IRSp53_Cdc42,51
IRSp53_Rac1,0
LIMK,92
NET1,100
PAK,0
PIP2,50
PKD,92
Profilin,64
ROCK,92
ROS,0
Rac1,0
RhoA,100
SSH,8
Thymosin,46
WASP,52
WAVE,0
