,"activity, %"
ARHGAP22,21
Actin_BR,65
Actin_ST,0
Arp2_3,65
CP,31
Cdc42,49
Cofilin,3
Coronin,0
Cortactin,65
Dia1,21
Dia2,70
Ena_Vasp,88
IRSp53_Cdc42,49
IRSp53_Rac1,65
LIMK,94
NET1,34
PAK,66
PIP2,56
PKD,21
Profilin,0
ROCK,21
ROS,65
Rac1,65
RhoA,21
SSH,0
Thymosin,40
WASP,58
WAVE,79
