,"activity, %"
ARHGAP22,17
Actin_BR,67
Actin_ST,19
Arp2_3,67
CP,67
Cdc42,52
Cofilin,75
Coronin,67
Cortactin,67
Dia1,19
Dia2,71
Ena_Vasp,92
IRSp53_Cdc42,52
IRSp53_Rac1,67
LIMK,0
NET1,32
PAK,68
PIP2,0
PKD,17
Profilin,87
ROCK,17
ROS,67
Rac1,67
RhoA,19
SSH,67
Thymosin,15
WASP,75
WAVE,80
