,"activity, %"
ARHGAP22,85
Actin_BR,40
Actin_ST,60
Arp2_3,40
CP,53
Cdc42,51
Cofilin,19
Coronin,0
Cortactin,15
Dia1,39
Dia2,91
Ena_Vasp,97
IRSp53_Cdc42,0
IRSp53_Rac1,15
LIMK,95
NET1,49
PAK,51
PIP2,49
PKD,85
Profilin,64
ROCK,85
ROS,15
Rac1,15
RhoA,85
SSH,5
Thymosin,46
WASP,54
WAVE,25
