,"activity, %"
ARHGAP22,0
Actin_BR,75
Actin_ST,49
Arp2_3,75
CP,41
Cdc42,50
Cofilin,78
Coronin,86
Cortactin,76
Dia1,8
Dia2,58
Ena_Vasp,92
IRSp53_Cdc42,50
IRSp53_Rac1,76
LIMK,13
NET1,22
PAK,78
PIP2,48
PKD,4
Profilin,92
ROCK,4
ROS,76
Rac1,76
RhoA,8
SSH,86
Thymosin,11
WASP,85
WAVE,89
