,"activity, %"
Actin_BR,68
Actin_ST,30
Arp2_3,68
CP,100
Cdc42,46
Cofilin,70
Coronin,55
Cortactin,50
Dia1,0
Dia2,100
Ena_Vasp,0
IRSp53_Cdc42,46
IRSp53_Rac1,50
LIMK,45
PAK,73
PIP2,0
PKD,45
Profilin,100
ROCK,45
Rac1,50
RhoA,50
SSH,55
Thymosin,19
UPSTREAM,50
WASP,81
WAVE,100
