,"activity, %"
Actin_BR,74
Actin_ST,100
Arp2_3,74
CP,49
Cdc42,48
Cofilin,65
Coronin,55
Cortactin,50
Dia1,25
Dia2,100
Ena_Vasp,100
IRSp53_Cdc42,0
IRSp53_Rac1,50
LIMK,45
PAK,74
PIP2,51
PKD,45
Profilin,100
ROCK,45
Rac1,50
RhoA,50
SSH,55
Thymosin,0
UPSTREAM,50
WASP,100
WAVE,100
