,"activity, %"
ARHGAP22,87
Actin_BR,0
Actin_ST,61
Arp2_3,0
CP,49
Cdc42,50
Cofilin,0
Coronin,0
Cortactin,13
Dia1,38
Dia2,90
Ena_Vasp,98
IRSp53_Cdc42,50
IRSp53_Rac1,13
LIMK,100
NET1,100
PAK,0
PIP2,51
PKD,87
Profilin,62
ROCK,87
ROS,13
Rac1,13
RhoA,87
SSH,0
Thymosin,48
WASP,52
WAVE,26
