,"activity, %"
ARHGAP22,0
Actin_BR,83
Actin_ST,87
Arp2_3,83
CP,56
Cdc42,49
Cofilin,57
Coronin,0
Cortactin,83
Dia1,4
Dia2,100
Ena_Vasp,92
IRSp53_Cdc42,49
IRSp53_Rac1,83
LIMK,32
NET1,16
PAK,84
PIP2,51
PKD,26
Profilin,87
ROCK,26
ROS,83
Rac1,83
RhoA,26
SSH,68
Thymosin,27
WASP,70
WAVE,92
