,"activity, %"
ARHGAP22,0
Actin_BR,58
Actin_ST,67
Arp2_3,58
CP,51
Cdc42,50
Cofilin,83
Coronin,88
Cortactin,0
Dia1,5
Dia2,76
Ena_Vasp,76
IRSp53_Cdc42,50
IRSp53_Rac1,58
LIMK,1
NET1,29
PAK,67
PIP2,44
PKD,0
Profilin,74
ROCK,0
ROS,58
Rac1,58
RhoA,17
SSH,88
Thymosin,12
WASP,70
WAVE,70
