,"activity, %"
ARHGAP22,56
Actin_BR,0
Actin_ST,67
Arp2_3,0
CP,51
Cdc42,49
Cofilin,29
Coronin,67
Cortactin,25
Dia1,49
Dia2,100
Ena_Vasp,65
IRSp53_Cdc42,49
IRSp53_Rac1,25
LIMK,33
NET1,100
PAK,0
PIP2,49
PKD,0
Profilin,67
ROCK,56
ROS,25
Rac1,25
RhoA,100
SSH,67
Thymosin,33
WASP,52
WAVE,25
