,"activity, %"
Actin_BR,52
Actin_ST,0
Arp2_3,52
CP,100
Cdc42,49
Cofilin,46
Coronin,23
Cortactin,32
Dia1,0
Dia2,88
Ena_Vasp,100
IRSp53,59
LIMK,77
PAK,99
PIP2,0
PKD,68
Profilin,0
ROCK,68
ROCK_,68
Rac1,32
RhoA,69
SSH,23
Thymosin,51
WASP,49
WAVE,32
