,"activity, %"
Actin_BR,0
Actin_ST,90
Arp2_3,0
CP,0
Cdc42,48
Cofilin,6
Coronin,15
Cortactin,23
Dia1,78
Dia2,87
Ena_Vasp,99
IRSp53,52
LIMK,85
PAK,98
PIP2,51
PKD,74
Profilin,90
ROCK,74
ROCK_,74
Rac1,23
RhoA,78
SSH,15
Thymosin,47
WASP,52
WAVE,23
