,"activity, %"
ARHGAP22,82
Actin_BR,12
Actin_ST,14
Arp2_3,12
CP,51
Cdc42,53
Cofilin,9
Coronin,12
Cortactin,11
Dia1,39
Dia2,92
Ena_Vasp,94
IRSp53_Cdc42,53
IRSp53_Rac1,11
LIMK,0
NET1,44
PAK,55
PIP2,48
PKD,82
Profilin,17
ROCK,82
ROS,11
Rac1,11
RhoA,88
SSH,12
Thymosin,89
WASP,0
WAVE,20
