,"activity, %"
ARHGAP22,89
Actin_BR,0
Actin_ST,97
Arp2_3,0
CP,0
Cdc42,51
Cofilin,0
Coronin,0
Cortactin,11
Dia1,89
Dia2,100
Ena_Vasp,100
IRSp53_Cdc42,51
IRSp53_Rac1,11
LIMK,100
NET1,49
PAK,51
PIP2,50
PKD,89
Profilin,97
ROCK,89
ROS,11
Rac1,11
RhoA,89
SSH,0
Thymosin,50
WASP,50
WAVE,22
