,"activity, %"
Actin_BR,49
Actin_ST,74
Arp2_3,49
CP,100
Cdc42,53
Cofilin,54
Coronin,55
Cortactin,50
Dia1,0
Dia2,100
Ena_Vasp,74
IRSp53_Cdc42,53
IRSp53_Rac1,50
LIMK,45
PAK,76
PIP2,0
PKD,45
Profilin,100
ROCK,45
Rac1,50
RhoA,50
SSH,55
Thymosin,46
UPSTREAM,50
WASP,0
WAVE,100
