,"activity, %"
ARHGAP22,87
Actin_BR,9
Actin_ST,90
Arp2_3,9
CP,9
Cdc42,0
Cofilin,10
Coronin,13
Cortactin,9
Dia1,91
Dia2,94
Ena_Vasp,0
IRSp53_Cdc42,0
IRSp53_Rac1,10
LIMK,87
NET1,90
PAK,10
PIP2,52
PKD,87
Profilin,100
ROCK,87
ROS,10
Rac1,10
RhoA,94
SSH,13
Thymosin,58
WASP,41
WAVE,13
