,"activity, %"
ARHGAP22,0
Actin_BR,0
Actin_ST,71
Arp2_3,0
CP,50
Cdc42,49
Cofilin,23
Coronin,73
Cortactin,50
Dia1,50
Dia2,100
Ena_Vasp,65
IRSp53_Cdc42,49
IRSp53_Rac1,50
LIMK,0
NET1,100
PAK,0
PIP2,50
PKD,0
Profilin,71
ROCK,0
ROS,50
Rac1,50
RhoA,100
SSH,73
Thymosin,37
WASP,52
WAVE,50
