,"activity, %"
ARHGAP22,34
Actin_BR,0
Actin_ST,73
Arp2_3,0
CP,46
Cdc42,51
Cofilin,13
Coronin,18
Cortactin,5
Dia1,16
Dia2,40
Ena_Vasp,97
IRSp53_Cdc42,51
IRSp53_Rac1,5
LIMK,78
NET1,43
PAK,57
PIP2,54
PKD,34
Profilin,77
ROCK,34
ROS,5
Rac1,5
RhoA,39
SSH,18
Thymosin,0
WASP,77
WAVE,10
