,"activity, %"
ARHGAP22,71
Actin_BR,47
Actin_ST,94
Arp2_3,47
CP,0
Cdc42,51
Cofilin,29
Coronin,21
Cortactin,28
Dia1,72
Dia2,91
Ena_Vasp,100
IRSp53_Cdc42,51
IRSp53_Rac1,29
LIMK,79
NET1,43
PAK,57
PIP2,50
PKD,71
Profilin,94
ROCK,71
ROS,29
Rac1,29
RhoA,72
SSH,21
Thymosin,40
WASP,60
WAVE,39
