,"activity, %"
ARHGAP22,0
Actin_BR,78
Actin_ST,14
Arp2_3,78
CP,78
Cdc42,51
Cofilin,89
Coronin,87
Cortactin,78
Dia1,8
Dia2,59
Ena_Vasp,92
IRSp53_Cdc42,51
IRSp53_Rac1,78
LIMK,13
NET1,22
PAK,78
PIP2,0
PKD,4
Profilin,92
ROCK,4
ROS,78
Rac1,78
RhoA,8
SSH,87
Thymosin,7
WASP,87
WAVE,92
