,"activity, %"
Actin_BR,66
Actin_ST,11
Arp2_3,66
CP,82
Cdc42,50
Cofilin,70
Coronin,72
Cortactin,66
Dia1,6
Dia2,78
Ena_Vasp,0
IRSp53_Cdc42,50
IRSp53_Rac1,66
LIMK,20
PAK,69
PIP2,52
PKD,18
Profilin,85
ROCK,18
Rac1,66
RhoA,19
SSH,72
Thymosin,14
WASP,82
WAVE,78
