,"activity, %"
Actin_BR,67
Actin_ST,76
Arp2_3,67
CP,49
Cdc42,52
Cofilin,71
Coronin,73
Cortactin,67
Dia1,9
Dia2,80
Ena_Vasp,94
IRSp53_Cdc42,52
IRSp53_Rac1,67
LIMK,20
PAK,69
PIP2,53
PKD,19
Profilin,85
ROCK,19
Rac1,67
RhoA,20
SSH,73
Thymosin,14
WASP,82
WAVE,79
