,"activity, %"
Actin_BR,68
Actin_ST,86
Arp2_3,68
CP,51
Cdc42,52
Cofilin,79
Coronin,79
Cortactin,61
Dia1,17
Dia2,90
Ena_Vasp,92
IRSp53,82
LIMK,21
PAK,82
PIP2,49
PKD,0
Profilin,92
ROCK,34
ROCK_,34
Rac1,61
RhoA,39
SSH,79
Thymosin,0
WASP,92
WAVE,61
