,"activity, %"
ARHGAP22,68
Actin_BR,49
Actin_ST,46
Arp2_3,49
CP,51
Cdc42,50
Cofilin,31
Coronin,20
Cortactin,29
Dia1,30
Dia2,0
Ena_Vasp,98
IRSp53_Cdc42,50
IRSp53_Rac1,29
LIMK,80
NET1,0
PAK,59
PIP2,49
PKD,68
Profilin,66
ROCK,68
ROS,29
Rac1,29
RhoA,71
SSH,20
Thymosin,42
WASP,58
WAVE,43
