,"activity, %"
ARHGAP22,0
Actin_BR,66
Actin_ST,0
Arp2_3,66
CP,50
Cdc42,54
Cofilin,74
Coronin,85
Cortactin,66
Dia1,0
Dia2,66
Ena_Vasp,86
IRSp53_Cdc42,54
IRSp53_Rac1,66
LIMK,1
NET1,0
PAK,68
PIP2,50
PKD,0
Profilin,0
ROCK,0
ROS,66
Rac1,66
RhoA,0
SSH,85
Thymosin,17
WASP,79
WAVE,75
