,"activity, %"
Actin_BR,80
Actin_ST,0
Arp2_3,80
CP,51
Cdc42,50
Cofilin,74
Coronin,82
Cortactin,71
Dia1,14
Dia2,96
Ena_Vasp,89
IRSp53,84
LIMK,18
PAK,84
PIP2,49
PKD,0
Profilin,0
ROCK,29
ROCK_,29
Rac1,71
RhoA,29
SSH,82
Thymosin,19
WASP,78
WAVE,71
