,"activity, %"
Actin_BR,78
Actin_ST,75
Arp2_3,78
CP,51
Cdc42,50
Cofilin,37
Coronin,22
Cortactin,31
Dia1,34
Dia2,87
Ena_Vasp,100
IRSp53,58
LIMK,78
PAK,99
PIP2,49
PKD,69
Profilin,79
ROCK,69
ROCK_,69
Rac1,31
RhoA,70
SSH,22
Thymosin,0
WASP,79
WAVE,31
