,"activity, %"
ARHGAP22,0
Actin_BR,37
Actin_ST,51
Arp2_3,37
CP,28
Cdc42,49
Cofilin,20
Coronin,47
Cortactin,48
Dia1,34
Dia2,77
Ena_Vasp,64
IRSp53_Cdc42,49
IRSp53_Rac1,54
LIMK,47
NET1,16
PAK,78
PIP2,47
PKD,30
Profilin,85
ROCK,30
ROS,54
Rac1,54
RhoA,51
SSH,47
Thymosin,74
WASP,0
WAVE,81
