,"activity, %"
ARHGAP22,20
Actin_BR,51
Actin_ST,52
Arp2_3,51
CP,77
Cdc42,50
Cofilin,0
Coronin,63
Cortactin,51
Dia1,10
Dia2,73
Ena_Vasp,0
IRSp53_Cdc42,50
IRSp53_Rac1,51
LIMK,35
NET1,35
PAK,65
PIP2,52
PKD,20
Profilin,73
ROCK,20
ROS,51
Rac1,51
RhoA,24
SSH,63
Thymosin,50
WASP,50
WAVE,70
