,"activity, %"
ARHGAP22,25
Actin_BR,53
Actin_ST,65
Arp2_3,53
CP,50
Cdc42,52
Cofilin,55
Coronin,60
Cortactin,0
Dia1,10
Dia2,79
Ena_Vasp,89
IRSp53_Cdc42,52
IRSp53_Rac1,53
LIMK,36
NET1,36
PAK,62
PIP2,49
PKD,25
Profilin,69
ROCK,25
ROS,53
Rac1,53
RhoA,28
SSH,60
Thymosin,31
WASP,64
WAVE,62
