,"activity, %"
ARHGAP22,0
Actin_BR,89
Actin_ST,46
Arp2_3,89
CP,49
Cdc42,52
Cofilin,86
Coronin,100
Cortactin,91
Dia1,12
Dia2,69
Ena_Vasp,93
IRSp53_Cdc42,52
IRSp53_Rac1,91
LIMK,0
NET1,8
PAK,92
PIP2,50
PKD,0
Profilin,100
ROCK,0
ROS,91
Rac1,91
RhoA,17
SSH,100
Thymosin,12
WASP,88
WAVE,99
