,"activity, %"
ARHGAP22,0
Actin_BR,63
Actin_ST,81
Arp2_3,63
CP,59
Cdc42,0
Cofilin,79
Coronin,92
Cortactin,63
Dia1,12
Dia2,100
Ena_Vasp,74
IRSp53_Cdc42,0
IRSp53_Rac1,63
LIMK,0
NET1,37
PAK,63
PIP2,49
PKD,0
Profilin,81
ROCK,0
ROS,63
Rac1,63
RhoA,55
SSH,92
Thymosin,16
WASP,74
WAVE,81
