,"activity, %"
ARHGAP22,91
Actin_BR,25
Actin_ST,86
Arp2_3,25
CP,14
Cdc42,49
Cofilin,21
Coronin,9
Cortactin,0
Dia1,86
Dia2,100
Ena_Vasp,97
IRSp53_Cdc42,49
IRSp53_Rac1,0
LIMK,91
NET1,51
PAK,49
PIP2,51
PKD,91
Profilin,99
ROCK,91
ROS,0
Rac1,0
RhoA,100
SSH,9
Thymosin,46
WASP,51
WAVE,0
