,"activity, %"
Actin_BR,58
Actin_ST,96
Arp2_3,58
CP,0
Cdc42,49
Cofilin,0
Coronin,55
Cortactin,50
Dia1,50
Dia2,100
Ena_Vasp,85
IRSp53_Cdc42,49
IRSp53_Rac1,50
LIMK,45
PAK,75
PIP2,48
PKD,45
Profilin,96
ROCK,45
Rac1,50
RhoA,50
SSH,55
Thymosin,44
UPSTREAM,50
WASP,56
WAVE,100
